OBJECTID,Identifier,OccurrenceDate,DayofWeek,OccurrenceMonth,OccurrenceDay,OccurrenceYear,OccurrenceHour,CompStatMonth,CompStatDay,CompStatYear,Offense,OffenseClassification,Sector,Precinct,Borough,Jurisdiction,XCoordinate,YCoordinate,Latitude,Longitude
1362,2.01513E+14,8/2/2014,Saturday,Aug,2,2014,2000,Jan,8,2015,ROBBERY,FELONY,H,122,Staten Island,NYPD,962675,155000,40.59209732,-74.07768494
1363,2.01509E+14,8/22/2014,Friday,Aug,22,2014,900,Apr,22,2015,ROBBERY,FELONY,A,81,Brooklyn,NYPD,1000774,192446,40.69488938,-73.94041298
1364,2.01504E+14,9/4/2014,Thursday,Sep,4,2014,1600,Sep,4,2015,ROBBERY,FELONY,C,28,Manhattan,NYPD,998271,231591,40.80233685,-73.94935764
1365,2.01505E+14,9/20/2014,Saturday,Sep,20,2014,100,Feb,7,2015,ROBBERY,FELONY,E,43,Bronx,NYPD,1017772,240710,40.82731348,-73.87887459
1366,2.01505E+14,9/30/2014,Tuesday,Sep,30,2014,1600,Jan,24,2015,ROBBERY,FELONY,F,40,Bronx,NYPD,1008363,238927,40.82245035,-73.91287902
1367,2.01505E+14,10/30/2014,Thursday,Oct,30,2014,2000,Mar,22,2015,ROBBERY,FELONY,F,42,Bronx,NYPD,1014303,240518,40.82679898,-73.89141017
1368,2.01508E+14,11/19/2014,Wednesday,Nov,19,2014,1400,Mar,23,2015,ROBBERY,FELONY,I,75,Brooklyn,NYPD,1019691,185832,40.67667994,-73.8722298
1369,2.01508E+14,12/1/2014,Monday,Dec,1,2014,1400,Jan,22,2015,ROBBERY,FELONY,I,70,Brooklyn,NYPD,996533,175316,40.64787826,-73.95573799
1370,2.01505E+14,12/1/2014,Monday,Dec,1,2014,2000,Jan,13,2015,ROBBERY,FELONY,C,43,Bronx,NYPD,1020316,239179,40.8231013,-73.86969046
1371,2.01404E+14,12/12/2014,Friday,Dec,12,2014,1400,Jan,26,2015,ROBBERY,FELONY,B,30,Manhattan,NYPD,996959,237594,40.81881541,-73.95408521
1372,2.01506E+14,12/12/2014,Friday,Dec,12,2014,1700,Jan,5,2015,ROBBERY,FELONY,J,46,Bronx,NYPD,1009365,249625,40.85181045,-73.90921865
1373,2.01506E+14,12/16/2014,Tuesday,Dec,16,2014,700,Jan,13,2015,ROBBERY,FELONY,I,47,Bronx,NYPD,1024530,266641,40.89845792,-73.85429974
1374,2.01508E+14,12/18/2014,Thursday,Dec,18,2014,1400,Jan,13,2015,ROBBERY,FELONY,A,71,Brooklyn,NYPD,995443,183750,40.67102918,-73.95965195
1375,2.01508E+14,12/18/2014,Thursday,Dec,18,2014,1900,Jan,13,2015,ROBBERY,FELONY,B,68,Brooklyn,NYPD,981737,163445,40.61530303,-74.00905296
1376,2.01504E+14,12/22/2014,Monday,Dec,22,2014,800,Jan,5,2015,ROBBERY,FELONY,F,26,Manhattan,NYPD,998641,236979,40.81712482,-73.94800965
1377,2.01511E+14,12/22/2014,Monday,Dec,22,2014,1600,Jan,8,2015,ROBBERY,FELONY,H,103,Queens,NYPD,1041359,192689,40.69538752,-73.7940546
1378,2.01507E+14,12/22/2014,Monday,Dec,22,2014,1700,Jan,15,2015,ROBBERY,FELONY,E,61,Brooklyn,NYPD,1000630,156392,40.59592921,-73.94101981
1379,2.01512E+14,12/22/2014,Monday,Dec,22,2014,1800,Jan,6,2015,ROBBERY,FELONY,H,115,Queens,NYPD,1019393,212881,40.75092411,-73.87316295
1380,2.01507E+14,12/23/2014,Tuesday,Dec,23,2014,1400,Mar,9,2015,ROBBERY,FELONY,B,62,Brooklyn,NYPD-TRANSIT BUREAU,989756,159760,40.60518711,-73.98017251
1381,2.01505E+14,12/23/2014,Tuesday,Dec,23,2014,1500,Jan,7,2015,ROBBERY,FELONY,A,43,Bronx,NYPD,1023756,237245,40.81777831,-73.85727272
1382,2.01402E+14,12/27/2014,Saturday,Dec,27,2014,2300,Jan,6,2015,ROBBERY,FELONY,B,10,Manhattan,NYPD,986090,211515,40.74724442,-73.99336087
1383,2.01506E+14,12/28/2014,Sunday,Dec,28,2014,200,Jan,6,2015,ROBBERY,FELONY,K,52,Bronx,NYPD,1016505,259778,40.87965414,-73.88336097
1384,2.01505E+14,12/28/2014,Sunday,Dec,28,2014,1900,May,1,2015,ROBBERY,FELONY,F,43,Bronx,NYPD-HOUSING BUREAU,1020118,240039,40.82546256,-73.87040126
1385,2.01505E+14,12/28/2014,Sunday,Dec,28,2014,2200,Jan,5,2015,ROBBERY,FELONY,F,42,Bronx,NYPD,1015358,242536,40.83233415,-73.88758875
1386,2.01502E+14,12/29/2014,Monday,Dec,29,2014,200,Mar,26,2015,ROBBERY,FELONY,B,10,Manhattan,NYPD,984535,210565,40.7446371,-73.99897292
1387,2.01507E+14,12/30/2014,Tuesday,Dec,30,2014,1300,Jan,13,2015,ROBBERY,FELONY,F,61,Brooklyn,NYPD,995545,155522,40.59354917,-73.95933149
1388,2.01508E+14,12/30/2014,Tuesday,Dec,30,2014,1600,Jan,2,2015,ROBBERY,FELONY,H,70,Brooklyn,NYPD,995638,172195,40.63931298,-73.95896851
1389,2.01503E+14,12/30/2014,Tuesday,Dec,30,2014,1700,Jan,2,2015,ROBBERY,FELONY,E,25,Manhattan,NYPD,1000458,232958,40.80608515,-73.9414549
1390,2.01411E+14,12/30/2014,Tuesday,Dec,30,2014,2000,Jan,8,2015,ROBBERY,FELONY,G,103,Queens,NYPD,1038749,190617,40.68971683,-73.80348353
1391,2.01403E+14,12/31/2014,Wednesday,Dec,31,2014,1700,Jan,25,2015,ROBBERY,FELONY,A,25,Manhattan,NYPD,1002996,229133,40.79558155,-73.93229782
1392,2.01512E+14,12/31/2014,Wednesday,Dec,31,2014,2300,Jan,2,2015,ROBBERY,FELONY,G,114,Queens,NYPD,1009970,221139,40.77362262,-73.90714092
1393,2.01508E+14,1/1/2015,Thursday,Jan,1,2015,0,Jan,1,2015,ROBBERY,FELONY,F,75,Brooklyn,NYPD,1015965,181781,40.66557499,-73.88568179
1394,2.01508E+14,1/1/2015,Thursday,Jan,1,2015,100,Jan,1,2015,ROBBERY,FELONY,I,75,Brooklyn,NYPD,1022239,184994,40.67436925,-73.86304851
1395,2.01511E+14,1/1/2015,Thursday,Jan,1,2015,100,Jan,1,2015,ROBBERY,FELONY,D,101,Queens,NYPD,1052531,156608,40.5962742,-73.75413146
1396,2.01508E+14,1/1/2015,Thursday,Jan,1,2015,100,Jan,1,2015,ROBBERY,FELONY,G,70,Brooklyn,NYPD-TRANSIT BUREAU,998767,169858,40.63289384,-73.94769921
1397,2.01513E+14,1/1/2015,Thursday,Jan,1,2015,100,Jan,1,2015,ROBBERY,FELONY,G,123,Staten Island,NYPD,933020,145192,40.56505455,-74.18438693
1398,2.01508E+14,1/1/2015,Thursday,Jan,1,2015,200,Jan,1,2015,ROBBERY,FELONY,A,71,Brooklyn,NYPD,996122,181017,40.66352682,-73.95720905
1399,2.01509E+14,1/1/2015,Thursday,Jan,1,2015,200,Jan,1,2015,ROBBERY,FELONY,I,77,Brooklyn,NYPD,1002740,185112,40.67475533,-73.93334337
1400,2.01509E+14,1/1/2015,Thursday,Jan,1,2015,200,Jan,1,2015,ROBBERY,FELONY,E,79,Brooklyn,NYPD,1000422,192120,40.69399523,-73.94168314
1401,2.01504E+14,1/1/2015,Thursday,Jan,1,2015,200,Jan,1,2015,ROBBERY,FELONY,I,28,Manhattan,NYPD,997758,233532,40.80766516,-73.95120669
1402,2.01505E+14,1/1/2015,Thursday,Jan,1,2015,200,Jan,5,2015,ROBBERY,FELONY,G,41,Bronx,NYPD-TRANSIT BUREAU,1012791,238814,40.822127,-73.89688076
1403,2.01504E+14,1/1/2015,Thursday,Jan,1,2015,200,Jan,2,2015,ROBBERY,FELONY,E,28,Manhattan,NYPD,999477,233821,40.80845559,-73.94499651
1404,2.01507E+14,1/1/2015,Thursday,Jan,1,2015,200,Jan,1,2015,ROBBERY,FELONY,M,61,Brooklyn,NYPD,994694,160490,40.60718637,-73.96238801
1405,2.01509E+14,1/1/2015,Thursday,Jan,1,2015,300,Jan,1,2015,ROBBERY,FELONY,A,77,Brooklyn,NYPD,1003606,185050,40.67458331,-73.93022154
1406,2.01503E+14,1/1/2015,Thursday,Jan,1,2015,300,Jan,1,2015,ROBBERY,FELONY,,24,Manhattan,NYPD,995644,230619,40.79967276,-73.958848
1407,2.01511E+14,1/1/2015,Thursday,Jan,1,2015,300,Jan,1,2015,ROBBERY,FELONY,F,105,Queens,NYPD,1055494,190199,40.68845057,-73.74310746
1408,2.01506E+14,1/1/2015,Thursday,Jan,1,2015,300,Jan,1,2015,ROBBERY,FELONY,M,52,Bronx,NYPD,1018987,259566,40.87906285,-73.87438667
1409,2.01505E+14,1/1/2015,Thursday,Jan,1,2015,300,Jan,1,2015,ROBBERY,FELONY,G,43,Bronx,NYPD,1024858,242026,40.83089578,-73.85326244
1410,2.01505E+14,1/1/2015,Thursday,Jan,1,2015,400,Jan,1,2015,ROBBERY,FELONY,F,42,Bronx,NYPD,1015518,241579,40.8297069,-73.88701503
1411,2.01511E+14,1/1/2015,Thursday,Jan,1,2015,400,Jan,1,2015,ROBBERY,FELONY,A,103,Queens,NYPD,1038064,195365,40.70275315,-73.80591563
1412,2.0151E+14,1/1/2015,Thursday,Jan,1,2015,400,Jan,1,2015,ROBBERY,FELONY,I,90,Brooklyn,NYPD,998469,197981,40.71008566,-73.94871353
1413,2.01508E+14,1/1/2015,Thursday,Jan,1,2015,400,Jan,1,2015,ROBBERY,FELONY,B,73,Brooklyn,NYPD,1008913,186855,40.67952443,-73.9110828
1414,2.01512E+14,1/1/2015,Thursday,Jan,1,2015,400,Jan,1,2015,ROBBERY,FELONY,P,113,Queens,NYPD,1050550,195184,40.70217161,-73.76088555
1415,2.01502E+14,1/1/2015,Thursday,Jan,1,2015,500,Jan,1,2015,ROBBERY,FELONY,C,7,Manhattan,NYPD,987965,200866,40.71801494,-73.98659985
1416,2.01512E+14,1/1/2015,Thursday,Jan,1,2015,500,Jan,6,2015,ROBBERY,FELONY,H,115,Queens,NYPD,1019991,214446,40.75521724,-73.87099633
1417,2.01506E+14,1/1/2015,Thursday,Jan,1,2015,500,Jan,1,2015,ROBBERY,FELONY,A,48,Bronx,NYPD,1013878,252689,40.86020622,-73.89289205
1418,2.01512E+14,1/1/2015,Thursday,Jan,1,2015,500,Jan,1,2015,ROBBERY,FELONY,C,115,Queens,NYPD,1016653,214658,40.75581199,-73.88304361
1419,2.01506E+14,1/1/2015,Thursday,Jan,1,2015,600,Jan,1,2015,ROBBERY,FELONY,M,52,Bronx,NYPD,1018987,259566,40.87906285,-73.87438667
1420,2.01502E+14,1/1/2015,Thursday,Jan,1,2015,600,Jan,1,2015,ROBBERY,FELONY,C,10,Manhattan,NYPD,983269,210135,40.7434568,-74.00354169
1421,2.01502E+14,1/1/2015,Thursday,Jan,1,2015,700,Jan,1,2015,ROBBERY,FELONY,F,14,Manhattan,NYPD,985946,212183,40.74907794,-73.9938804
1422,2.01509E+14,1/1/2015,Thursday,Jan,1,2015,900,Jan,1,2015,ROBBERY,FELONY,C,79,Brooklyn,NYPD,1000395,189658,40.68723766,-73.94178641
1423,2.01506E+14,1/1/2015,Thursday,Jan,1,2015,900,Jan,1,2015,ROBBERY,FELONY,A,48,Bronx,NYPD,1016426,251004,40.85557249,-73.88368877
1424,2.01511E+14,1/1/2015,Thursday,Jan,1,2015,1000,Jan,1,2015,ROBBERY,FELONY,C,101,Queens,NYPD,1052518,160922,40.60811531,-73.75413467
1425,2.01512E+14,1/1/2015,Thursday,Jan,1,2015,1000,Jan,1,2015,ROBBERY,FELONY,C,115,Queens,NYPD,1016781,214676,40.75586092,-73.88258151
1426,2.01505E+14,1/1/2015,Thursday,Jan,1,2015,1300,Jan,1,2015,ROBBERY,FELONY,F,41,Bronx,NYPD,1011589,237996,40.81988562,-73.901227
1427,2.01504E+14,1/1/2015,Thursday,Jan,1,2015,1400,Jan,1,2015,ROBBERY,FELONY,F,32,Manhattan,NYPD,1001637,237719,40.81915053,-73.93718378
1428,2.01507E+14,1/1/2015,Thursday,Jan,1,2015,1500,Jan,1,2015,ROBBERY,FELONY,C,60,Brooklyn,NYPD,994288,153109,40.58692748,-73.96386116
1429,2.01512E+14,1/1/2015,Thursday,Jan,1,2015,1600,Jan,1,2015,ROBBERY,FELONY,K,114,Queens,NYPD,1003808,217613,40.76396044,-73.9293987
1430,2.01508E+14,1/1/2015,Thursday,Jan,1,2015,1800,Jan,1,2015,ROBBERY,FELONY,G,72,Brooklyn,NYPD-TRANSIT BUREAU,979305,172965,40.64143241,-74.0178197
1431,2.01504E+14,1/1/2015,Thursday,Jan,1,2015,1800,Jan,1,2015,ROBBERY,FELONY,G,28,Manhattan,NYPD,996013,231761,40.80280675,-73.95751323
1432,2.01505E+14,1/1/2015,Thursday,Jan,1,2015,1900,Jan,2,2015,ROBBERY,FELONY,J,45,Bronx,NYPD,1031314,260486,40.88153083,-73.82980382
1433,2.01506E+14,1/1/2015,Thursday,Jan,1,2015,1900,Jan,1,2015,ROBBERY,FELONY,G,52,Bronx,NYPD,1014347,253504,40.86244157,-73.8911929
1434,2.01508E+14,1/1/2015,Thursday,Jan,1,2015,1900,Jan,1,2015,ROBBERY,FELONY,G,70,Brooklyn,NYPD,996305,171431,40.63721508,-73.95656656
1435,2.01508E+14,1/1/2015,Thursday,Jan,1,2015,1900,Jan,2,2015,ROBBERY,FELONY,N,67,Brooklyn,NYPD,1005657,181039,40.66356929,-73.92284026
1436,2.01512E+14,1/1/2015,Thursday,Jan,1,2015,1900,Jan,1,2015,ROBBERY,FELONY,F,114,Queens,NYPD,1006290,216640,40.76128397,-73.92044209
1437,2.01505E+14,1/1/2015,Thursday,Jan,1,2015,2000,Jan,2,2015,ROBBERY,FELONY,C,43,Bronx,NYPD,1022364,239004,40.82261238,-73.86229179
1438,2.01504E+14,1/1/2015,Thursday,Jan,1,2015,2000,Jan,1,2015,ROBBERY,FELONY,C,33,Manhattan,NYPD,1001734,246271,40.84262312,-73.93681104
1439,2.01512E+14,1/1/2015,Thursday,Jan,1,2015,2100,Jan,1,2015,ROBBERY,FELONY,F,113,Queens,NYPD,1049383,187600,40.68136402,-73.76516772
1440,2.01512E+14,1/1/2015,Thursday,Jan,1,2015,2100,Jan,2,2015,ROBBERY,FELONY,M,113,Queens,NYPD,1041498,189225,40.68587877,-73.79358277
1441,2.01509E+14,1/1/2015,Thursday,Jan,1,2015,2200,Jan,2,2015,ROBBERY,FELONY,D,76,Brooklyn,NYPD,982633,187080,40.68017621,-74.00583134
1442,2.01508E+14,1/1/2015,Thursday,Jan,1,2015,2200,Jan,2,2015,ROBBERY,FELONY,A,75,Brooklyn,NYPD,1017775,187652,40.68168289,-73.87912829
1443,2.0151E+14,1/1/2015,Thursday,Jan,1,2015,2300,Jan,2,2015,ROBBERY,FELONY,J,88,Brooklyn,NYPD-HOUSING BUREAU,990847,192565,40.69522897,-73.97621138
1444,2.01505E+14,1/2/2015,Friday,Jan,2,2015,0,Jan,2,2015,ROBBERY,FELONY,A,40,Bronx,NYPD-TRANSIT BUREAU,1007921,232776,40.80556877,-73.9144977
1445,2.01503E+14,1/2/2015,Friday,Jan,2,2015,0,Jan,2,2015,ROBBERY,FELONY,H,18,Manhattan,NYPD,991488,217714,40.76425633,-73.97387276
1446,2.01512E+14,1/2/2015,Friday,Jan,2,2015,0,Jan,2,2015,ROBBERY,FELONY,A,106,Queens,NYPD-TRANSIT BUREAU,1031253,179962,40.66051429,-73.83058758
1447,2.01508E+14,1/2/2015,Friday,Jan,2,2015,100,Jan,2,2015,ROBBERY,FELONY,B,71,Brooklyn,NYPD,996769,182434,40.66741528,-73.95487432
1448,2.01513E+14,1/2/2015,Friday,Jan,2,2015,100,Jan,2,2015,ROBBERY,FELONY,J,120,Staten Island,NYPD,952334,171480,40.63730028,-74.11499687
1449,2.01508E+14,1/2/2015,Friday,Jan,2,2015,300,Jan,2,2015,ROBBERY,FELONY,J,71,Brooklyn,NYPD,1000960,179894,40.66043663,-73.93977335
1450,2.01502E+14,1/2/2015,Friday,Jan,2,2015,300,Jan,2,2015,ROBBERY,FELONY,B,6,Manhattan,NYPD,984232,206302,40.73293622,-74.0000664
1451,2.01511E+14,1/2/2015,Friday,Jan,2,2015,500,Jan,2,2015,ROBBERY,FELONY,,101,Queens,NYPD,1053678,159044,40.60295159,-73.74997626
1452,2.01506E+14,1/2/2015,Friday,Jan,2,2015,500,Jan,2,2015,ROBBERY,FELONY,J,46,Bronx,NYPD,1009430,250363,40.85383586,-73.90898093
1453,2.01512E+14,1/2/2015,Friday,Jan,2,2015,500,Jan,2,2015,ROBBERY,FELONY,I,115,Queens,NYPD,1022974,212656,40.75029159,-73.86023968
1454,2.01503E+14,1/2/2015,Friday,Jan,2,2015,800,Jan,2,2015,ROBBERY,FELONY,C,25,Manhattan,NYPD,1000279,232139,40.80383755,-73.94210344
1455,2.01508E+14,1/2/2015,Friday,Jan,2,2015,800,Jan,2,2015,ROBBERY,FELONY,K,75,Brooklyn,NYPD-HOUSING BUREAU,1017184,179927,40.66048172,-73.88129686
1456,2.01508E+14,1/2/2015,Friday,Jan,2,2015,1000,Jan,3,2015,ROBBERY,FELONY,,73,Brooklyn,NYPD-TRANSIT BUREAU,1008276,183623,40.67065507,-73.91339092
1457,2.01511E+14,1/2/2015,Friday,Jan,2,2015,1100,Jan,2,2015,ROBBERY,FELONY,D,101,Queens,NYPD,1052224,157329,40.59825555,-73.75522966
1458,2.01512E+14,1/2/2015,Friday,Jan,2,2015,1200,Jan,2,2015,ROBBERY,FELONY,B,113,Queens,NYPD,1044877,186003,40.67701263,-73.78142817
1459,2.01505E+14,1/2/2015,Friday,Jan,2,2015,1300,Jan,2,2015,ROBBERY,FELONY,B,43,Bronx,NYPD,1027161,237855,40.8194367,-73.84496713
1460,2.01508E+14,1/2/2015,Friday,Jan,2,2015,1300,Jan,2,2015,ROBBERY,FELONY,J,67,Brooklyn,NYPD,1005459,176628,40.65146254,-73.92356783
1461,2.01509E+14,1/2/2015,Friday,Jan,2,2015,1300,Jan,2,2015,ROBBERY,FELONY,E,83,Brooklyn,NYPD,1004637,192179,40.69414847,-73.92648314
1462,2.01509E+14,1/2/2015,Friday,Jan,2,2015,1400,Jan,2,2015,ROBBERY,FELONY,F,79,Brooklyn,NYPD-HOUSING BUREAU,999414,193607,40.69807849,-73.94531477
1463,2.01504E+14,1/2/2015,Friday,Jan,2,2015,1500,Feb,2,2015,ROBBERY,FELONY,E,28,Manhattan,NYPD,998954,233791,40.80837414,-73.94688582
1464,2.01508E+14,1/2/2015,Friday,Jan,2,2015,1700,Jan,2,2015,ROBBERY,FELONY,I,75,Brooklyn,NYPD,1020518,184268,40.67238377,-73.86925673
1465,2.01502E+14,1/2/2015,Friday,Jan,2,2015,1700,Jan,2,2015,ROBBERY,FELONY,C,14,Manhattan,NYPD-TRANSIT BUREAU,987636,212439,40.74978011,-73.98778087
1466,2.01508E+14,1/2/2015,Friday,Jan,2,2015,1800,Jan,2,2015,ROBBERY,FELONY,C,69,Brooklyn,NYPD,1008204,170125,40.63360621,-73.91369841
1467,2.01505E+14,1/2/2015,Friday,Jan,2,2015,1800,Jan,2,2015,ROBBERY,FELONY,F,41,Bronx,NYPD,1012551,236626,40.81612233,-73.89775712
1468,2.01508E+14,1/2/2015,Friday,Jan,2,2015,1900,Jan,2,2015,ROBBERY,FELONY,K,67,Brooklyn,NYPD,1003821,173650,40.64329235,-73.92947954
1469,2.01508E+14,1/2/2015,Friday,Jan,2,2015,1900,Jan,3,2015,ROBBERY,FELONY,I,75,Brooklyn,NYPD,1020976,184646,40.6734194,-73.8676036
1470,2.01508E+14,1/2/2015,Friday,Jan,2,2015,1900,Jan,2,2015,ROBBERY,FELONY,I,70,Brooklyn,NYPD,995108,175859,40.64937054,-73.96087229
1471,2.01508E+14,1/2/2015,Friday,Jan,2,2015,1900,Jan,3,2015,ROBBERY,FELONY,I,75,Brooklyn,NYPD,1021235,184695,40.67355282,-73.86666963
1472,2.01511E+14,1/2/2015,Friday,Jan,2,2015,1900,Jan,2,2015,ROBBERY,FELONY,I,102,Queens,NYPD,1025065,191942,40.69342733,-73.85281852
1473,2.01508E+14,1/2/2015,Friday,Jan,2,2015,2000,Jan,2,2015,ROBBERY,FELONY,I,67,Brooklyn,NYPD,1004433,179499,40.6593452,-73.92725676
1474,2.01511E+14,1/2/2015,Friday,Jan,2,2015,2000,Jan,2,2015,ROBBERY,FELONY,F,105,Queens,NYPD,1057108,185348,40.6751226,-73.73734013
1475,2.01508E+14,1/2/2015,Friday,Jan,2,2015,2000,Jan,2,2015,ROBBERY,FELONY,F,75,Brooklyn,NYPD,1012724,180723,40.66268203,-73.89736873
1476,2.01505E+14,1/2/2015,Friday,Jan,2,2015,2100,Jan,3,2015,ROBBERY,FELONY,J,45,Bronx,NYPD,1032387,257768,40.87406499,-73.82594307
1477,2.01508E+14,1/2/2015,Friday,Jan,2,2015,2100,Jan,2,2015,ROBBERY,FELONY,B,75,Brooklyn,NYPD,1016733,187225,40.68051475,-73.88288723
1478,2.01501E+14,1/2/2015,Friday,Jan,2,2015,2100,Jan,2,2015,ROBBERY,FELONY,A,5,Manhattan,NYPD-HOUSING BUREAU,984742,198650,40.71193331,-73.99822675
1479,2.01505E+14,1/2/2015,Friday,Jan,2,2015,2200,Jan,4,2015,ROBBERY,FELONY,J,45,Bronx,NYPD,1032380,259229,40.87807502,-73.82595788
1480,2.01508E+14,1/2/2015,Friday,Jan,2,2015,2200,Jan,3,2015,ROBBERY,FELONY,A,75,Brooklyn,NYPD,1014671,186394,40.67824118,-73.89032531
1481,2.01502E+14,1/2/2015,Friday,Jan,2,2015,2200,Jan,3,2015,ROBBERY,FELONY,B,9,Manhattan,NYPD,989249,205305,40.73019829,-73.98196462
1482,2.01509E+14,1/2/2015,Friday,Jan,2,2015,2200,Jan,3,2015,ROBBERY,FELONY,G,81,Brooklyn,NYPD,1005901,189128,40.68577118,-73.92193479
1483,2.01504E+14,1/2/2015,Friday,Jan,2,2015,2300,Jan,3,2015,ROBBERY,FELONY,E,26,Manhattan,NYPD-HOUSING BUREAU,996138,237007,40.8172054,-73.95705243
1484,2.01508E+14,1/2/2015,Friday,Jan,2,2015,2300,Jan,3,2015,ROBBERY,FELONY,H,73,Brooklyn,NYPD-HOUSING BUREAU,1009259,183387,40.67000458,-73.90984822
1485,2.01508E+14,1/2/2015,Friday,Jan,2,2015,2300,Jan,3,2015,ROBBERY,FELONY,K,67,Brooklyn,NYPD,1006862,175409,40.64811318,-73.91851574
1486,2.01512E+14,1/2/2015,Friday,Jan,2,2015,2300,Jan,3,2015,ROBBERY,FELONY,E,106,Queens,NYPD,1027869,187699,40.68176791,-73.84273451
1487,2.01511E+14,1/3/2015,Saturday,Jan,3,2015,0,Jan,3,2015,ROBBERY,FELONY,C,101,Queens,NYPD,1051505,159855,40.60519437,-73.75779359
1488,2.01512E+14,1/3/2015,Saturday,Jan,3,2015,100,Jan,3,2015,ROBBERY,FELONY,J,114,Queens,NYPD,1003248,215989,40.7595042,-73.93142485
1489,2.01509E+14,1/3/2015,Saturday,Jan,3,2015,200,Jan,3,2015,ROBBERY,FELONY,G,83,Brooklyn,NYPD,1010792,191871,40.69328676,-73.9042886
1490,2.01504E+14,1/3/2015,Saturday,Jan,3,2015,200,Jan,5,2015,ROBBERY,FELONY,F,26,Manhattan,NYPD,997374,234664,40.81077277,-73.95259159
1491,2.01507E+14,1/3/2015,Saturday,Jan,3,2015,200,Jan,3,2015,ROBBERY,FELONY,B,62,Brooklyn,NYPD,991913,158960,40.60298967,-73.97240535
1492,2.01504E+14,1/3/2015,Saturday,Jan,3,2015,200,Jan,3,2015,ROBBERY,FELONY,A,34,Manhattan,NYPD,1003133,249705,40.85204556,-73.93174513
1493,2.01508E+14,1/3/2015,Saturday,Jan,3,2015,200,Jan,3,2015,ROBBERY,FELONY,F,75,Brooklyn,NYPD,1016749,182094,40.66643126,-73.88285429
1494,2.01509E+14,1/3/2015,Saturday,Jan,3,2015,200,Jan,3,2015,ROBBERY,FELONY,J,77,Brooklyn,NYPD,1005106,185809,40.67666319,-73.92481158
1495,2.01512E+14,1/3/2015,Saturday,Jan,3,2015,300,Jan,3,2015,ROBBERY,FELONY,I,115,Queens,NYPD,1021469,213155,40.75166768,-73.86566872
1496,2.01508E+14,1/3/2015,Saturday,Jan,3,2015,400,Jan,3,2015,ROBBERY,FELONY,C,72,Brooklyn,NYPD,982537,177048,40.65264058,-74.00617491
1497,2.01509E+14,1/3/2015,Saturday,Jan,3,2015,400,Jan,3,2015,ROBBERY,FELONY,F,77,Brooklyn,NYPD,998796,183922,40.67149641,-73.9475644
1498,2.01512E+14,1/3/2015,Saturday,Jan,3,2015,500,Jan,3,2015,ROBBERY,FELONY,F,106,Queens,NYPD,1032409,187454,40.6810719,-73.82636747
1499,2.01502E+14,1/3/2015,Saturday,Jan,3,2015,500,Jan,3,2015,ROBBERY,FELONY,E,14,Manhattan,NYPD,988546,214963,40.75670746,-73.98449494
1500,2.01506E+14,1/3/2015,Saturday,Jan,3,2015,600,Jan,3,2015,ROBBERY,FELONY,B,46,Bronx,NYPD,1010361,248942,40.84993293,-73.90562109
1501,2.01504E+14,1/3/2015,Saturday,Jan,3,2015,700,Jan,3,2015,ROBBERY,FELONY,C,34,Manhattan,NYPD,1005336,254212,40.86441093,-73.92376778
1502,2.01505E+14,1/3/2015,Saturday,Jan,3,2015,700,Jan,3,2015,ROBBERY,FELONY,E,43,Bronx,NYPD,1017514,240674,40.82721564,-73.87980702
1503,2.01508E+14,1/3/2015,Saturday,Jan,3,2015,900,Jan,3,2015,ROBBERY,FELONY,K,73,Brooklyn,NYPD-HOUSING BUREAU,1011275,181310,40.66429776,-73.90258921
1504,2.0151E+14,1/3/2015,Saturday,Jan,3,2015,1100,Jan,3,2015,ROBBERY,FELONY,J,88,Brooklyn,NYPD,990948,191887,40.69336794,-73.97584783
1505,2.01503E+14,1/3/2015,Saturday,Jan,3,2015,1200,Jan,3,2015,ROBBERY,FELONY,D,23,Manhattan,NYPD,1001924,227875,40.79213089,-73.93617279
1506,2.01512E+14,1/3/2015,Saturday,Jan,3,2015,1200,Jan,3,2015,ROBBERY,FELONY,N,113,Queens,NYPD,1051849,192156,40.69385066,-73.75623102
1507,2.01509E+14,1/3/2015,Saturday,Jan,3,2015,1300,Jan,3,2015,ROBBERY,FELONY,,77,Brooklyn,NYPD,1004448,185438,40.6756464,-73.9271849
1508,2.01506E+14,1/3/2015,Saturday,Jan,3,2015,1400,Jan,3,2015,ROBBERY,FELONY,I,49,Bronx,NYPD-HOUSING BUREAU,1025181,256069,40.86943812,-73.85200954
1509,2.01509E+14,1/3/2015,Saturday,Jan,3,2015,1400,Jan,3,2015,ROBBERY,FELONY,P,79,Brooklyn,NYPD-HOUSING BUREAU,995727,190315,40.68904826,-73.95861698
1510,2.01509E+14,1/3/2015,Saturday,Jan,3,2015,1400,Jan,3,2015,ROBBERY,FELONY,G,83,Brooklyn,NYPD,1009326,191647,40.69267621,-73.90957595
1511,2.01512E+14,1/3/2015,Saturday,Jan,3,2015,1500,Jan,3,2015,ROBBERY,FELONY,F,107,Queens,NYPD-HOUSING BUREAU,1035760,205382,40.73026107,-73.81414857
1512,2.0151E+14,1/3/2015,Saturday,Jan,3,2015,1500,Jan,3,2015,ROBBERY,FELONY,J,88,Brooklyn,NYPD-HOUSING BUREAU,991148,192533,40.69514091,-73.97512595
