Date.Rptd,DR.NO,DATE.OCC,TIME.OCC,AREA,AREA.NAME,RD,Crm.Cd,CrmCd.Desc,Status,Status.Desc,LOCATION,Cross.Street,Location.1,Formatted Address,Zipcode
1/7/2014,141504338,12/31/2013,1350,15,N Hollywood,1543,331,THEFT FROM MOTOR VEHICLE - GRAND ($400 AND OVER),IC,Invest Cont,12400         MAGNOLIA                     BL,,"(34.1649, -118.4034)","12403 W Magnolia Blvd, Valley Village, CA 91607, USA",91607
1/9/2014,141504455,12/31/2013,1655,15,N Hollywood,1548,442,SHOPLIFTING - PETTY THEFT,IC,Invest Cont, 5300         LANKERSHIM                   BL,,"(34.167, -118.3759)","5267 Lankershim Blvd, North Hollywood, CA 91601, USA",91601
1/27/2014,141505418,12/31/2013,2330,15,N Hollywood,1548,745,VANDALISM - MISDEAMEANOR,IC,Invest Cont, 5300         LANKERSHIM                   BL,,"(34.167, -118.3759)","5267 Lankershim Blvd, North Hollywood, CA 91601, USA",91601
1/28/2014,141505484,12/31/2013,5,15,N Hollywood,1502,354,THEFT OF IDENTITY,IC,Invest Cont,12600         SOLVANG                      ST,,"(34.2106, -118.408)","12609 Solvang St, North Hollywood, CA 91605, USA",91605
2/21/2014,141506738,12/31/2013,2215,15,N Hollywood,1599,624,BATTERY - SIMPLE ASSAULT,AA,Adult Arrest,              LANKERSHIM                   BL,   VENTURA                      BL,"(34.153, -118.3674)","4538-4598 Lankershim Blvd, Toluca Lake, CA 91602, USA",91602
3/18/2014,141507899,12/31/2013,800,15,N Hollywood,1508,354,THEFT OF IDENTITY,IC,Invest Cont, 7400         DENNY                        AV,,"(34.2048, -118.3649)","7357 Denny Ave, Sun Valley, CA 91352, USA",91352
1/2/2014,141600501,12/31/2013,2000,16,Foothill,1657,122,"RAPE, ATTEMPTED",IC,Invest Cont,10100         HILLHAVEN                    AV,,"(34.2523, -118.2898)","7208-7216 Valmont St, Tujunga, CA 91042, USA",91042
1/1/2014,141604006,12/31/2013,2200,16,Foothill,1651,330,BURGLARY FROM VEHICLE,IC,Invest Cont, 9600         LAUREL CANYON                BL,,"(34.2439, -118.4164)","9601-9613 Laurel Canyon Blvd, Arleta, CA 91331, USA",91331
12/31/2013,141604013,12/31/2013,1245,16,Foothill,1636,624,BATTERY - SIMPLE ASSAULT,AO,Adult Other,              HILLROSE                     AV,   WAYSIDE,"(34.262, -118.3335)","9301-9389 Wayside Dr, Shadow Hills, CA 91040, USA",91040
12/31/2013,141604015,12/31/2013,30,16,Foothill,1633,745,VANDALISM - MISDEAMEANOR,IC,Invest Cont,12100         TERRA BELLA                  ST,,"(34.2742, -118.3965)","12120 Terra Bella St, Pacoima, CA 91331, USA",91331
1/1/2014,141604018,12/31/2013,2100,16,Foothill,1623,997,TRAFFIC DR #,IC,Invest Cont,              CARL                         PL,   LEHIGH                       AV,"(34.2668, -118.4146)","10830 Lehigh Ave, Pacoima, CA 91331, USA",91331
12/31/2013,141604019,12/31/2013,2150,16,Foothill,1676,626,SPOUSAL(COHAB) ABUSE - SIMPLE ASSAULT,AO,Adult Other,              ROSCOE                       BL,   GLENOAKS                     BL,"(34.2219, -118.3595)","10467 Roscoe Blvd, Sun Valley, CA 91352, USA",91352
1/3/2014,141604091,12/31/2013,1200,16,Foothill,1633,420,THEFT FROM MOTOR VEHICLE - PETTY (UNDER $400),IC,Invest Cont,11200         SPROULE                      AV,,"(34.2742, -118.4017)","11225-11231 Sproule Ave, Pacoima, CA 91331, USA",91331
1/2/2014,141604094,12/31/2013,1700,16,Foothill,1668,740,VANDALISM - FELONY,IC,Invest Cont, 7300         FOOTHILL                     BL,,"(34.25, -118.2909)","7300-7308 Foothill Blvd, Tujunga, CA 91042, USA",91042
1/3/2014,141604101,12/31/2013,1100,16,Foothill,1681,440,THEFT PLAIN - PETTY (UNDER $400),IC,Invest Cont, 8800         LAUREL CANYON                BL,,"(34.229, -118.4005)","12232-12244 Wicks St, Sun Valley, CA 91352, USA",91352
1/4/2014,141604103,12/31/2013,1000,16,Foothill,1641,341,THEFT-GRAND (OVER $400 OR $100 IF FOWL),IC,Invest Cont,13300         TERRA BELLA                  ST,,"(34.2552, -118.4225)","10158 Haddon Ave, Pacoima, CA 91331, USA",91331
12/31/2013,141700502,12/31/2013,145,17,Devonshire,1723,624,BATTERY - SIMPLE ASSAULT,IC,Invest Cont,              DEVONSHIRE                   ST,   MASON                        AV,"(34.2573, -118.5798)","10300-10312 Mason Ave, Chatsworth, CA 91311, USA",91311
12/31/2013,141700503,12/31/2013,600,17,Devonshire,1768,310,BURGLARY,IC,Invest Cont, 9500         SHOSHONE                     AV,,"(34.2431, -118.5177)","17501-17599 Plummer St, Northridge, CA 91325, USA",91325
1/1/2014,141704003,12/31/2013,2230,17,Devonshire,1725,510,VEHICLE - STOLEN,IC,Invest Cont,              OWENSMOUTH,   DEVONSHIRE,"(34.2583, -118.6017)","10331-10335 Owensmouth Ave, Chatsworth, CA 91311, USA",91311
12/31/2013,141704009,12/31/2013,1200,17,Devonshire,1781,624,BATTERY - SIMPLE ASSAULT,AA,Adult Arrest,              DEARBORN,   GAZETTE,"(34.2372, -118.5872)","20832 Dearborn St, Chatsworth, CA 91311, USA",91311
12/31/2013,141704010,12/31/2013,1220,17,Devonshire,1781,997,TRAFFIC DR #,IC,Invest Cont,              DEARBORN,   GAZETTE,"(34.2372, -118.5872)","20832 Dearborn St, Chatsworth, CA 91311, USA",91311
1/1/2014,141704013,12/31/2013,1930,17,Devonshire,1715,310,BURGLARY,IC,Invest Cont,11900         SHOSHONE                     AV,,"(34.2869, -118.5164)","11829-11923 Shoshone Ave, Granada Hills, CA 91344, USA",91344
12/31/2013,141704016,12/31/2013,2120,17,Devonshire,1737,442,SHOPLIFTING - PETTY THEFT,IC,Invest Cont,16900         SAN FERNANDO MISSION         BL,,"(34.272, -118.4994)","16842 San Fernando Mission Blvd, Granada Hills, CA 91344, USA",91344
1/1/2014,141704019,12/31/2013,2330,17,Devonshire,1713,341,THEFT-GRAND (OVER $400 OR $100 IF FOWL),IC,Invest Cont,18500         DYLAN                        ST,,"(34.2795, -118.536)","18501 Dylan St, Porter Ranch, CA 91326, USA",91326
12/31/2013,141704021,12/31/2013,900,17,Devonshire,1735,310,BURGLARY,IC,Invest Cont,17000         LUDLOW                       ST,,"(34.2709, -118.5033)","11031-11041 Paso Robles Ave, Granada Hills, CA 91344, USA",91344
1/1/2014,141704022,12/31/2013,2100,17,Devonshire,1752,745,VANDALISM - MISDEAMEANOR,IC,Invest Cont, 9900         DE SOTO                      AV,,"(34.25, -118.5886)","20901-20905 Lassen St, Chatsworth, CA 91311, USA",91311
1/2/2014,141704037,12/31/2013,2325,17,Devonshire,1794,997,TRAFFIC DR #,IC,Invest Cont,              CHASE                        ST,   AMIGO                        AV,"(34.2246, -118.5378)","18550-18556 Chase St, Northridge, CA 91324, USA",91324
1/1/2014,141704040,12/31/2013,1830,17,Devonshire,1794,310,BURGLARY,IC,Invest Cont,18800         CHASE                        ST,,"(34.2246, -118.5426)","8499 Geyser Ave, Northridge, CA 91324, USA",91324
1/1/2014,141704041,12/31/2013,2000,17,Devonshire,1756,330,BURGLARY FROM VEHICLE,IC,Invest Cont,10000         SHOSHONE                     AV,,"(34.2522, -118.5173)","17600-17698 Vintage St, Northridge, CA 91325, USA",91325
1/2/2014,141704062,12/31/2013,1400,17,Devonshire,1701,354,THEFT OF IDENTITY,IC,Invest Cont,19600         SHADOW RIDGE                 WY,,"(34.2901, -118.5607)","19698 Shadow Ridge Way, Porter Ranch, CA 91326, USA",91326
12/31/2013,141704063,12/31/2013,1200,17,Devonshire,1782,442,SHOPLIFTING - PETTY THEFT,IC,Invest Cont, 8800         CORBIN                       AV,,"(34.2304, -118.5623)","8815 Corbin Ave, Northridge, CA 91324, USA",91324
1/1/2014,141704066,12/31/2013,930,17,Devonshire,1716,440,THEFT PLAIN - PETTY (UNDER $400),IC,Invest Cont,12000         LOUISE                       AV,,"(34.2882, -118.5117)","17300 Signature Dr, Granada Hills, CA 91344, USA",91344
1/2/2014,141704074,12/31/2013,1730,17,Devonshire,1795,310,BURGLARY,IC,Invest Cont,17300         PARTHENIA                    ST,,"(34.2286, -118.5115)","17267-17311 Parthenia St, Northridge, CA 91325, USA",91325
12/31/2013,141704076,12/31/2013,1530,17,Devonshire,1793,442,SHOPLIFTING - PETTY THEFT,IC,Invest Cont, 8800         TAMPA                        AV,,"(34.2299, -118.5536)","8801 Tampa Ave, Northridge, CA 91324, USA",91324
12/31/2013,141704078,12/31/2013,1640,17,Devonshire,1796,442,SHOPLIFTING - PETTY THEFT,IC,Invest Cont,16900         PARTHENIA                    ST,,"(34.2285, -118.5008)","16909-16923 Parthenia St, Northridge, CA 91343, USA",91343
1/2/2014,141704109,12/31/2013,2045,17,Devonshire,1701,740,VANDALISM - FELONY,AO,Adult Other,19700         RINALDI                      ST,,"(34.2748, -118.5621)","11232-11248 Corbin Ave, Porter Ranch, CA 91326, USA",91326
1/4/2014,141704171,12/31/2013,700,17,Devonshire,1766,354,THEFT OF IDENTITY,IC,Invest Cont, 9700         DONNA                        AV,,"(34.2471, -118.5475)","9700 Donna Ave, Northridge, CA 91324, USA",91324
1/8/2014,141704337,12/31/2013,1800,17,Devonshire,1783,510,VEHICLE - STOLEN,IC,Invest Cont, 9100         TAMPA                        AV,,"(34.2355, -118.5536)","19300-19308 Nordhoff St, Northridge, CA 91324, USA",91324
1/17/2014,141704728,12/31/2013,1700,17,Devonshire,1764,341,THEFT-GRAND (OVER $400 OR $100 IF FOWL),IC,Invest Cont, 9200         CORBIN                       AV,,"(34.2373, -118.5623)","9201 Corbin Ave, Northridge, CA 91324, USA",91324
3/9/2014,141706988,12/31/2013,1445,17,Devonshire,1764,930,"THREATS, VERBAL/TERRORIST",IC,Invest Cont,19500         MAYALL                       ST,,"(34.2536, -118.5579)","19468 Mayall St, Northridge, CA 91324, USA",91324
3/9/2014,141706989,12/31/2013,1445,17,Devonshire,1718,930,"THREATS, VERBAL/TERRORIST",IC,Invest Cont,16000         SAN FERNANDO MISSION         BL,,"(34.2719, -118.4803)","15957 San Fernando Mission Blvd, Granada Hills, CA 91344, USA",91344
4/9/2014,141708312,12/31/2013,1100,17,Devonshire,1755,928,THREATENING PHONE CALLS/LETTERS,IC,Invest Cont,18200         VINTAGE                      ST,,"(34.2518, -118.5299)","18200-18214 Vintage St, Northridge, CA 91325, USA",91325
1/1/2014,141800508,12/31/2013,1500,18,Southeast,1823,310,BURGLARY,IC,Invest Cont,  300      E  102ND                        ST,,"(33.9438, -118.2695)","10122 S San Pedro St, Los Angeles, CA 90003, USA",90003
